Date,SPY,QQQ,IWM,XLF,TLT,HYG,GLD,SLV,UUP,VIXY
2021-03-30,370.770263671875,305.80364990234375,206.08792114257812,31.719120025634766,118.04743194580078,67.79634094238281,157.57000732421875,22.260000228881836,22.413408279418945,752.7999877929688
2021-03-31,372.2731628417969,310.4834289550781,208.857666015625,31.47874641418457,117.38876342773438,68.12454223632812,159.9600067138672,22.700000762939453,22.395578384399414,748.0
2021-04-01,376.2933654785156,315.7760314941406,211.50460815429688,31.86703872680664,119.33706665039062,68.2687759399414,161.97999572753906,23.149999618530273,22.297508239746094,724.7999877929688
2021-04-05,381.6943664550781,322.0804748535156,212.66729736328125,32.11664581298828,118.81635284423828,68.3001937866211,161.9199981689453,23.09000015258789,22.226184844970703,703.2000122070312
2021-04-06,381.46893310546875,321.85662841796875,212.04342651367188,32.05193328857422,119.62342834472656,68.41777801513672,163.22000122070312,23.34000015258789,22.17269515991211,709.5999755859375
2021-04-07,381.910400390625,322.6349182128906,208.62139892578125,32.20908737182617,118.79032897949219,68.39423370361328,162.75999450683594,23.329999923706055,22.199440002441406,688.0
2021-04-08,383.7232971191406,326.0012512207031,210.38912963867188,32.21833801269531,119.77096557617188,68.41777801513672,164.50999450683594,23.6200008392334,22.101369857788086,677.5999755859375
2021-04-09,386.5129699707031,327.9761657714844,210.41746520996094,32.495689392089844,119.33706665039062,68.37073516845703,163.27000427246094,23.40999984741211,22.119197845458984,676.0
2021-04-12,386.6539001464844,327.54815673828125,209.5950164794922,32.63435363769531,119.28499603271484,68.3001937866211,162.27999877929688,23.040000915527344,22.11028289794922,665.5999755859375
2021-04-13,387.7998352050781,331.37164306640625,209.04676818847656,32.32928466796875,120.17886352539062,68.34720611572266,163.42999267578125,23.510000228881836,22.030046463012695,660.0
2021-04-14,386.4754333496094,327.3924865722656,211.10757446289062,32.5234260559082,119.79700469970703,68.31586456298828,162.72000122070312,23.59000015258789,22.003299713134766,675.2000122070312
2021-04-15,390.6271667480469,332.3542785644531,212.02450561523438,32.495689392089844,121.8017578125,68.59029388427734,165.35000610351562,24.030000686645508,22.003299713134766,652.7999877929688
2021-04-16,391.9327697753906,332.74346923828125,212.3647918701172,32.726806640625,120.85574340820312,68.4491195678711,166.35000610351562,24.09000015258789,21.976551055908203,642.4000244140625
2021-04-19,390.00714111328125,329.6982727050781,209.60452270507812,32.63435363769531,120.50867462158203,68.33934783935547,165.88999938964844,23.979999542236328,21.85173797607422,664.7999877929688
2021-04-20,387.1517028808594,327.2951965332031,205.31277465820312,32.024192810058594,121.06407928466797,68.22174835205078,166.47999572753906,23.959999084472656,21.887399673461914,680.0
2021-04-21,390.8150329589844,330.09716796875,210.33238220214844,32.467952728271484,121.30706787109375,68.4491195678711,168.1300048828125,24.700000762939453,21.860652923583984,644.7999877929688
2021-04-22,387.24566650390625,326.1180114746094,209.46273803710938,32.107398986816406,121.83647155761719,68.32365417480469,167.0399932861328,24.209999084472656,21.92306137084961,689.5999755859375
2021-04-23,391.4442443847656,330.22357177734375,213.41412353515625,32.708316802978516,121.55007934570312,68.50401306152344,166.39999389648438,24.139999389648438,21.79824447631836,658.4000244140625
2021-04-26,392.261474609375,332.373779296875,215.63563537597656,32.837745666503906,121.37647247314453,68.47265625,166.83999633789062,24.299999237060547,21.79824447631836,653.5999755859375
2021-04-27,392.1769714355469,330.933837890625,215.95703125,33.09660720825195,120.3177261352539,68.37857055664062,166.4199981689453,24.389999389648438,21.807157516479492,639.2000122070312
2021-04-28,392.0642395019531,329.8150329589844,216.3256378173828,33.22602844238281,120.39580535888672,68.51187896728516,166.91000366210938,24.399999618530273,21.72692108154297,636.7999877929688
2021-04-29,394.5627746582031,331.0019836425781,215.52215576171875,33.81769943237305,120.04003143310547,68.59029388427734,166.22000122070312,24.25,21.735836029052734,632.7999877929688
2021-04-30,391.9703674316406,328.8324279785156,212.59165954589844,33.52186584472656,120.3177261352539,68.55889892578125,165.66000366210938,24.010000228881836,21.91414451599121,658.4000244140625
2021-05-03,392.81573486328125,327.0811462402344,213.63156127929688,33.68826675415039,120.38980865478516,68.58565521240234,167.80999755859375,24.959999084472656,21.81607437133789,633.5999755859375
2021-05-04,390.3923034667969,321.1950378417969,211.07920837402344,33.95637130737305,121.20687866210938,68.54633331298828,166.5800018310547,24.56999969482422,21.91414451599121,657.5999755859375
2021-05-05,390.514404296875,320.11517333984375,210.2378692626953,34.23372268676758,121.40675354003906,68.6800308227539,167.27000427246094,24.56999969482422,21.905229568481445,642.4000244140625
2021-05-06,393.6329650878906,322.5279541015625,210.41746520996094,34.7421875,121.60662841796875,68.6564712524414,170.05999755859375,25.3700008392334,21.79824447631836,638.4000244140625
2021-05-07,396.49774169921875,325.14508056640625,213.06431579589844,34.92707824707031,121.0069351196289,68.70365905761719,171.58999633789062,25.469999313354492,21.637765884399414,600.0
2021-05-10,392.5715026855469,316.9337463378906,207.64772033691406,34.89934539794922,119.78152465820312,68.54633331298828,172.11000061035156,25.350000381469727,21.637765884399414,626.4000244140625
2021-05-11,389.06787109375,316.4958801269531,206.98599243164062,34.279945373535156,119.10356903076172,68.47551727294922,172.13999938964844,25.670000076293945,21.619935989379883,675.2000122070312
2021-05-12,380.8020935058594,308.30413818359375,200.26480102539062,33.928646087646484,117.85205078125,68.14509582519531,170.42999267578125,25.09000015258789,21.780414581298828,791.2000122070312
2021-05-13,385.37640380859375,310.6877136230469,203.9515380859375,34.474082946777344,118.03457641601562,68.38896942138672,171.1300048828125,25.15999984741211,21.744752883911133,716.7999877929688
2021-05-14,391.2940673828125,317.54669189453125,208.9333038330078,35.019535064697266,119.13829803466797,68.60926818847656,172.69000244140625,25.459999084472656,21.655597686767578,632.7999877929688
2021-05-17,390.29827880859375,315.62042236328125,209.21693420410156,35.08424377441406,118.8862533569336,68.4833984375,174.6999969482422,26.190000534057617,21.62885093688965,645.5999755859375
2021-05-18,386.9356384277344,313.4897155761719,207.6287841796875,34.59426498413086,118.58210754394531,68.31816101074219,175.0399932861328,26.149999618530273,21.530780792236328,663.2000122070312
2021-05-19,385.9212341308594,313.849609375,206.0311737060547,34.38163757324219,118.29531860351562,68.13726043701172,175.16000366210938,25.729999542236328,21.62885093688965,692.0
2021-05-20,390.0729064941406,319.9205627441406,207.40188598632812,34.40012741088867,119.2686996459961,68.4283218383789,175.9600067138672,25.790000915527344,21.521865844726562,655.2000122070312
2021-05-21,389.7535400390625,318.14990234375,207.94076538085938,34.7421875,119.6511459350586,68.53059387207031,176.0399932861328,25.530000686645508,21.59318733215332,646.4000244140625
2021-05-24,393.7268371582031,323.5008544921875,209.2925567626953,34.908599853515625,120.09436798095703,68.60926818847656,176.35000610351562,25.75,21.539697647094727,616.7999877929688
2021-05-25,392.85321044921875,323.9483947753906,207.26956176757812,34.55728530883789,121.20687866210938,68.61711883544922,177.9499969482422,25.989999771118164,21.512948989868164,616.7999877929688
2021-05-26,393.6329650878906,325.07696533203125,211.1359100341797,34.65898513793945,120.99822235107422,68.6407470703125,177.63999938964844,25.670000076293945,21.59318733215332,587.7999877929688
2021-05-27,393.8396301269531,323.8608703613281,213.3101348876953,35.05651092529297,120.51153564453125,68.60926818847656,177.7100067138672,25.850000381469727,21.575359344482422,559.2000122070312
2021-05-28,394.5440673828125,324.8824157714844,213.1683349609375,35.1212272644043,120.32030487060547,68.58565521240234,178.3800048828125,25.899999618530273,21.59318733215332,567.2000122070312
2021-06-01,394.1965026855469,323.802490234375,215.58837890625,35.333858489990234,120.29334259033203,68.79167175292969,177.89999389648438,25.84000015258789,21.557527542114258,581.4000244140625
2021-06-02,394.8163757324219,324.4348449707031,215.84361267089844,35.38932418823242,120.57189178466797,68.87850189208984,178.77000427246094,26.149999618530273,21.557527542114258,567.2000122070312
2021-06-03,393.3511047363281,321.0589294433594,214.0380401611328,35.47252655029297,120.1192855834961,68.73641967773438,175.27000427246094,25.459999084472656,21.691259384155273,577.5999755859375
2021-06-04,396.9486389160156,326.50714111328125,214.9644317626953,35.564979553222656,121.76422119140625,68.88639068603516,177.16000366210938,25.780000686645508,21.611021041870117,547.0
2021-06-07,396.5634460449219,327.4800720214844,217.84765625,35.333858489990234,121.38999938964844,68.91007232666016,177.8699951171875,25.899999618530273,21.575359344482422,537.2000122070312
2021-06-08,396.64801025390625,327.63568115234375,220.1542205810547,35.24141311645508,122.24295043945312,68.95744323730469,177.32000732421875,25.610000610351562,21.60210418701172,543.7999877929688
2021-06-09,396.0563049316406,327.7134704589844,218.68896484375,34.908599853515625,123.32222747802734,69.01270294189453,176.97999572753906,25.780000686645508,21.619935989379883,552.0
2021-06-10,397.8972473144531,331.12847900390625,217.0672149658203,34.5018196105957,124.0620346069336,69.13896179199219,177.74000549316406,25.969999313354492,21.60210418701172,518.5999755859375
2021-06-11,398.5548095703125,331.9942932128906,219.35829162597656,34.72369384765625,123.86186981201172,69.16265869140625,175.74000549316406,25.8700008392334,21.709089279174805,504.6000061035156
2021-06-14,399.4471740722656,335.1757507324219,218.7145233154297,34.36314010620117,122.91316986083984,69.09952545166016,174.7100067138672,25.84000015258789,21.691259384155273,508.3999938964844
2021-06-15,398.71453857421875,332.9866638183594,218.08969116210938,34.42786407470703,122.7651596069336,69.09162139892578,174.0500030517578,25.649999618530273,21.709089279174805,520.0
2021-06-16,396.48834228515625,331.77056884765625,217.6257781982422,34.3908805847168,122.66070556640625,68.99687957763672,171.11000061035156,25.260000228881836,21.887399673461914,525.0
2021-06-17,396.35687255859375,335.9832458496094,215.18319702148438,33.37394332885742,124.4971923828125,69.04425048828125,165.85000610351562,24.049999237060547,22.056793212890625,521.7999877929688
2021-06-18,391.0099182128906,333.3467102050781,210.298095703125,32.56964111328125,126.83856201171875,69.01270294189453,164.92999267578125,23.8799991607666,22.128114700317383,567.2000122070312
2021-06-21,396.6075439453125,335.4183654785156,214.79502868652344,33.329795837402344,124.71475219726562,69.14685821533203,166.9499969482422,24.079999923706055,22.02113151550293,530.0
2021-06-22,398.7279052734375,338.54510498046875,215.77020263671875,33.3854866027832,125.01945495605469,69.1942367553711,166.25,23.850000381469727,21.98546600341797,505.3999938964844
2021-06-23,398.2472839355469,338.7106628417969,216.480224609375,33.45045852661133,124.6974105834961,69.1231918334961,166.13999938964844,23.93000030517578,22.02113151550293,495.3999938964844
2021-06-24,400.6032409667969,340.8048095703125,219.53817749023438,33.86812210083008,124.89759826660156,69.3363037109375,166.0399932861328,24.040000915527344,22.003299713134766,484.6000061035156
2021-06-25,402.02618408203125,340.385986328125,219.90745544433594,34.276512145996094,123.60076141357422,69.4073715209961,166.58999633789062,24.18000030517578,22.01221466064453,477.3999938964844
2021-06-28,402.83660888671875,344.5256042480469,218.1654052734375,34.025909423828125,124.87144470214844,69.39948272705078,166.5800018310547,24.209999084472656,22.02113151550293,478.20001220703125
2021-06-29,403.0534362792969,345.7724304199219,217.1240234375,33.905250549316406,125.0803451538086,69.48628997802734,164.8300018310547,23.889999389648438,22.074623107910156,486.6000061035156
2021-06-30,403.3926086425781,345.2269287109375,217.1523895263672,34.053749084472656,125.63739776611328,69.49420928955078,165.6300048828125,24.219999313354492,22.13702964782715,481.6000061035156
2021-07-01,405.6260070800781,345.3632507324219,219.06480407714844,34.322914123535156,125.64433288574219,69.63041687011719,166.1999969482422,24.110000610351562,22.199440002441406,475.0
2021-07-02,408.7265319824219,349.3276062011719,216.98199462890625,34.28578186035156,126.402587890625,69.74127197265625,167.2899932861328,24.549999237060547,22.11028289794922,472.6000061035156
2021-07-06,407.98193359375,350.8374328613281,213.82940673828125,33.747467041015625,127.88408660888672,69.70167541503906,168.1199951171875,24.229999542236328,22.190523147583008,484.0
2021-07-07,409.4237365722656,351.57757568359375,211.84121704101562,33.79387664794922,129.01707458496094,69.72545623779297,168.75999450683594,24.239999771118164,22.226184844970703,485.20001220703125
2021-07-08,406.0879211425781,349.4541931152344,209.89097595214844,33.11632537841797,129.52252197265625,69.57495880126953,168.64999389648438,24.010000228881836,22.13702964782715,517.5999755859375
2021-07-09,410.4228515625,351.6361083984375,214.3217010498047,34.07231521606445,127.7011489868164,69.69374084472656,169.2100067138672,24.190000534057617,22.083538055419922,481.3999938964844
2021-07-12,411.892822265625,353.0094909667969,214.50157165527344,34.40645217895508,127.53556060791016,69.67002868652344,169.0,24.280000686645508,22.11028289794922,478.79998779296875
2021-07-13,410.4886474609375,353.0094909667969,210.45904541015625,34.03519058227539,126.5594711303711,69.4640884399414,169.22000122070312,24.079999923706055,22.244016647338867,485.0
2021-07-14,411.1011657714844,353.6425476074219,207.21168518066406,33.877410888671875,127.9974136352539,69.57495880126953,171.0399932861328,24.329999923706055,22.13702964782715,473.6000061035156
2021-07-15,409.6971435546875,351.15875244140625,206.03775024414062,33.988773345947266,129.40928649902344,69.52743530273438,171.07000732421875,24.3799991607666,22.199440002441406,480.6000061035156
2021-07-16,406.4836120605469,348.3146667480469,203.50051879882812,33.52470016479492,129.165283203125,69.43240356445312,169.41000366210938,23.770000457763672,22.226184844970703,499.0
2021-07-19,400.48065185546875,345.46075439453125,200.45199584960938,32.5872802734375,131.99761962890625,68.96516418457031,169.61000061035156,23.290000915527344,22.261844635009766,571.2000122070312
2021-07-20,406.2197570800781,349.4736633300781,206.6720733642578,33.3947639465332,130.7252197265625,69.31361389160156,169.38999938964844,23.139999389648438,22.288591384887695,525.5999755859375
2021-07-21,409.5086364746094,352.1718444824219,210.23178100585938,33.970218658447266,129.06939697265625,69.47994232177734,168.75999450683594,23.420000076293945,22.2351016998291,489.79998779296875
2021-07-22,410.3661804199219,354.499755859375,206.88983154296875,33.598960876464844,130.28945922851562,69.51952362060547,169.08999633789062,23.559999465942383,22.261844635009766,498.6000061035156
2021-07-23,414.5880126953125,358.6393737792969,207.85548400878906,33.65464782714844,129.4179229736328,69.65416717529297,168.55999755859375,23.350000381469727,22.270761489868164,495.3999938964844
2021-07-26,415.6058044433594,358.921875,208.46139526367188,33.84956359863281,129.0345458984375,69.55123138427734,168.16000366210938,23.360000610351562,22.199440002441406,488.79998779296875
2021-07-27,413.7115478515625,354.96728515625,206.02830505371094,33.840274810791016,130.41146850585938,69.45616912841797,168.44000244140625,22.959999084472656,22.16377830505371,505.0
2021-07-28,413.5419921875,356.3309326171875,209.05783081054688,33.79387664794922,130.42019653320312,69.51161193847656,169.2899932861328,23.170000076293945,22.101369857788086,492.20001220703125
2021-07-29,415.257080078125,356.964111328125,210.66729736328125,34.16513442993164,129.6968231201172,69.662109375,171.1699981689453,23.719999313354492,22.02113151550293,482.20001220703125
2021-07-30,413.24041748046875,355.10369873046875,209.27554321289062,33.895965576171875,130.3069305419922,69.5670394897461,169.82000732421875,23.6299991607666,22.083538055419922,495.3999938964844
2021-08-02,412.37347412109375,355.1329345703125,208.23419189453125,33.905250549316406,131.46914672851562,69.3946304321289,169.61000061035156,23.530000686645508,22.056793212890625,513.5999755859375
2021-08-03,415.7283630371094,357.28546142578125,209.09568786621094,34.28578186035156,131.53892517089844,69.47407531738281,169.49000549316406,23.68000030517578,22.06570816040039,488.0
2021-08-04,413.683349609375,357.8017272949219,206.49221801757812,33.99806594848633,131.80943298339844,69.34696197509766,169.52999877929688,23.540000915527344,22.101369857788086,487.6000061035156
2021-08-05,416.3031921386719,360.0711669921875,210.20338439941406,34.44356918334961,131.1375732421875,69.50591278076172,168.86000061035156,23.299999237060547,22.101369857788086,474.79998779296875
2021-08-06,416.9910583496094,358.49334716796875,211.49093627929688,35.13968276977539,128.94747924804688,69.42640686035156,164.63999938964844,22.520000457763672,22.226184844970703,462.79998779296875
2021-08-09,416.65185546875,359.15570068359375,210.3264617919922,35.23250198364258,128.48497009277344,69.26751708984375,161.72000122070312,21.75,22.270761489868164,457.3999938964844
2021-08-10,417.1701354980469,357.3147277832031,210.7430419921875,35.60375213623047,127.89167022705078,69.10861206054688,161.77000427246094,21.6200008392334,22.288591384887695,451.0
2021-08-11,418.2066955566406,356.70098876953125,211.77493286132812,36.01214599609375,127.81307220458984,69.2198257446289,164.0,21.84000015258789,22.244016647338867,438.6000061035156
